# translate_merged.txt — non-Catalan text in the Biblioteca codebase
#
# Auto-merged from translate.txt (comment/string inventory) and
# translate1.txt (identifier / string-suggestion plan). Both files
# are kept untouched; this is the unified single source of truth.
#
# TSV columns:
#   KIND      COMMENT_BLOCK | COMMENT_LINE | STRING | IDENTIFIER | LICENSE_HEADER
#   FILE      source path relative to repo root
#   LINE      line number, or a range (e.g. 5-8)
#   LANG      en | mixed | section-header | ca   (blank for IDENTIFIER rows)
#   ORIGINAL  the non-Catalan text as it appears in source
#   SUGGESTED proposed Catalan form, or "-" if none / "keep" if no change
#   NOTES     context / occurrence counts / edge-case flags
#
# Meta sections (SUMMARY / RENAMES / JUDGMENT / FILE INVENTORY) from
# translate1.txt are preserved verbatim in the ## META block at the
# bottom of this file.
#
# Filter examples:
#   rg -F $'\tIDENTIFIER\t' translate_merged.txt
#   rg '^STRING\t' translate_merged.txt

KIND	FILE	LINE	LANG	ORIGINAL	SUGGESTED	NOTES
STRING	src/presentacio/GestioLlistesListener.java	3	en	"Explicit callback interface for shelf-management actions (replaces raw Runnable)."	"Interfície de callbacks explícita per a accions de gestió de prestatgeries (substitueix el Runnable cru)."	
STRING	src/presentacio/KeyboardShortcuts.java	11	en	"Keyboard shortcut wiring extracted from {@link MainFrameControl}."	"Cablejat de dreceres de teclat extret de {@link MainFrameControl}."	Stale reference (MainFrameControl → ControladorMarcPrincipal).
STRING	src/presentacio/layouts/WrapLayout.java	13-16	ca	"Originalment extreta de la classe interna privada de… Adaptat de l'exemple públic 'WrapLayout' del tutorial de Java de Sun: …"	keep	Catalan. The English "WrapLayout" is the original Java Tutorial class name.
STRING	src/presentacio/renderers/SearchHighlightRenderer.java	15	en	"Cached set reference — refreshed via {@link #setLoanedISBNs(Set)} from…"	"Referència a set en caché — refrescat via {@link #setLoanedISBNs(Set)} des de…"	
STRING	src/presentacio/renderers/LlegitCheckBoxEditor.java	17, 20	en	"Cell editor for the 'llegit' column. Only persists the {@code llegit} flag (in-place toggle) — full book edits flow through the details dialog to keep audit + validation centralised. The user is expected to open the details dialog (which calls …) when they want to change anything else."	"Editor de cel·la per a la columna 'llegit'. Només persisteix la marca {@code llegit}…"	
STRING	src/presentacio/detalles/vista/UtilitatsComboEntitat.java	9	en	"Preserves the previously selected item by id after reloading the model."	"Conserva l'ítem seleccionat anteriorment per id després de recarregar el model."	
STRING	src/presentacio/detalles/vista/DialegEtiquetesLlibre.java	32, 37	en	"Dialog for managing the tags assigned to a single book. The immediate-persist model is chosen because tag operations are lightweight single-row mutations, and the user can dismiss the dialog with Esc/Cancel without losing work — operations are committed as they happen. By contrast, the sibling LlistesDelLlibreDialog ajorna (compare with the …)."	"Diàleg per gestionar les etiquetes assignades a un sol llibre…"	
STRING	src/presentacio/detalles/control/ControladorEtiquetesLlibre.java	38	ca	"Mapa en caché d'etiqueta → recompte de llibres. S'omple un sol cop…"	keep	
STRING	src/presentacio/detalles/control/LlistesDelLlibreControl.java	29, 32, 145	ca	"en temps de construcció — però memberIds és un camp Set mutable…" / "el Set en si, a cada recàrrega per mantenir vàlida la referència…" / "Reutilitza el mateix HashSet entre recàrregues (clear+addAll)…"	keep	
STRING	src/presentacio/detalles/control/GuardarLlibresDialogoControl.java	72-74	ca	"Carrega les llistes d'autocompletat diferenciades fora de l'EDT — són consultes a la BBDD que poden bloquejar la UI en biblioteques grans."	keep	
STRING	src/presentacio/detalles/control/DetallesLlibrePanelControl.java	71-72	ca	"Ha fallat la càrrega de camps pesats per a l'ISBN…" / "la descripció i les notes es renderitzaran buides i qualsevol desat sobreescriurà els originals"	keep	
STRING	src/presentacio/detalles/control/DetallesLlibrePanelControl.java	125	ca	"l'autocompletat és best-effort; el diàleg continua funcionant sense"	keep	
COMMENT_BLOCK	src/presentacio/detalles/control/DetallesLlibrePanelControl.java	351-355		Catalan	keep	
COMMENT_BLOCK	src/presentacio/detalles/control/DetallesLlibrePanelControl.java	404-410		Catalan	keep	
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	21-38	en	"Async loader + LRU cache of pre-scaled cover images. <p>Keyed by {@link Llibre#getISBN()}. The cache value is the image already scaled to the requested card dimensions, so the paint path can blit 1:1 without per-frame scaling work. <p>Owns the single-threaded loader pool, the in-flight set, and the crop-scale math. All access from the EDT is via {@link #submit(Llibre, int, int, Runnable)}; background loading and cache mutation run on the executor, with the repaint callback marshalled back to the EDT. <p>The LRU is protected by a {@link ReentrantReadWriteLock} so EDT reads (the paint path, dominant) run concurrently while writes (cache miss → load) take an exclusive lock. The previous {@code Collections.synchronizedMap} wrapper serialised every {@code get()} against every other {@code get()}, which stalled the EDT on a 200-card repaint (per the tot.txt LOW finding)."	-	~18 lines of English Javadoc.
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	74-78	en	"Return the cached image for {@code isbn} at the current zoom, or {@code null} if not yet loaded. The caller (card paint) must tolerate a {@code null} return — the loader's onLoaded callback will repaint. Read-locked so concurrent EDT repaints on a 200-card gallery do not serialise."	"Retorna la imatge en caché per a {@code isbn} al zoom actual, o {@code null} si encara no s'ha carregat…"	
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	89-92	en	"Invalidate all cached images. Called when the zoom level changes…"	"Invalida totes les imatges en caché. Es crida quan canvia el nivell de zoom…"	
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	104-106	en	"Schedule background load + crop-scale for {@code l}. The {@code onLoaded}…"	"Planifica la càrrega en segon pla + retall-escalat per a {@code l}. El callback {@code onLoaded}…"	
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	148	en	"Visible for tests / future tooling: drain the executor on shutdown."	"Visible per a tests / eines futures: buida l'executor en tancar."	
STRING	src/presentacio/galeria/ServeiImatgesCoberta.java	155	ca	"Abans els reexportava {@code TableCellComponents}. S'han mogut aquí…"	keep	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	161, 176, 222		Catalan	keep	
STRING	src/presentacio/galeria/PopupZoomCoberta.java	24-30	en	"Per-card hover-popup that shows a high-resolution preview of the cover. It is owned by the gallery: only one popup can be visible at a time, and it auto-hides on card repaint to keep the overlap predictable. <p>Triggered by hovering a card for {@link #HOVER_DELAY_MS}; the popup is positioned next to the card and removed on the next zoom change or card repaint."	"Popup flotant per targeta que mostra una previsualització d'alta resolució de la portada…"	
STRING	src/presentacio/galeria/PopupZoomCoberta.java	41-43	en	"Schedule a zoom popup for {@code card}. The popup is shown…"	"Planifica un popup de zoom per a {@code card}. El popup es mostra…"	
STRING	src/presentacio/galeria/PopupZoomCoberta.java	53	en	"Cancel any pending show; remove the overlay if visible."	"Cancel·la qualsevol mostra pendent; treu la superposició si és visible."	
STRING	src/presentacio/galeria/FabricantTargetesCoberta.java	36-39	en	"Builds the visual card panels that fill the gallery. Extracted from a single huge PanelGaleriaCobertes method (per the tot.txt MEDIUM finding) so the card paint + hit-test logic is testable in isolation. The card exposes a small host interface (AmfitrioTargeta, 7 callbacks) so the host panel can stay presentation-only and not depend on the card's internal Llibre/ISBN fields."	"Construeix els panells visuals de targetes que omplen la galeria…"	
STRING	src/presentacio/galeria/FabricantTargetesCoberta.java	112-118	ca	"Estat de la targeta — capturat en temps de construcció, mutat pels…" / "Pintat a paintCard()." / "Captura els camps de Llibre que paintCard necessita en un record…"	keep	
STRING	src/presentacio/galeria/FabricantTargetesCoberta.java	173-177	en	"Static card paint — extracted from the anonymous JPanel's paintComponent (per the tot.txt MEDIUM finding). All drawing goes through paintCard() so the visual layer stays independent of the host panel and the mouse handler. The paint path never calls back into the host except through the small AmfitrioTargeta interface."	"Pintat estàtic de la targeta — extret del paintComponent del JPanel anònim…"	
STRING	src/presentacio/galeria/FabricantTargetesCoberta.java	231-233	en	"Static mouse adapter — extracted from the inline MouseAdapter…"	"Adaptador de ratolí estàtic — extret del MouseAdapter inline…"	
STRING	src/presentacio/ControladorAccionsLlibre.java	268-269		"onThemeChange / onRefreshData" (English)	enCanviarTema / enRefrescarDades	### Comments in src/main/ (mostly Catalan, with a few English-style exception messages)
STRING	src/main/Ejecutable.java	30	ca	"Excepció no capturada al fil…"	keep	
STRING	src/main/Ejecutable.java	33	ca	"Error fatal: " + e.getClass().getSimpleName() + ": " + e.getMessage()	keep	
STRING	src/main/Ejecutable.java	36-39	ca	"La signatura del handler d'excepcions no captades rep Throwable, no Exception; alguns consumidors llancen Error (StackOverflowError, OutOfMemoryError) que DialogoError accepta via la sobrecàrrega (Throwable)."	keep	The comment uses "DialogoError" but the actual class is `DialegError` (Catalan). Stale reference.
STRING	src/main/Ejecutable.java	42	ca	"Error fatal: " + e.getClass().getSimpleName()	keep	
COMMENT_BLOCK	src/main/Ejecutable.java	77, 91, 98		Catalan log messages	keep	
COMMENT_BLOCK	src/main/ShutdownHooks.java	-		Class Javadoc and method comments — class name "ShutdownHooks" is English (flagged in IDENTIFIERS). The body uses Catalan (e.g. "Tanca ordenadament…", etc.).	-	### Comments in scripts/ (Python scripts — only # comments flagged)
COMMENT_BLOCK	scripts/loop-review.sh	-	en	#!/bin/bash — script header	keep	Shell script boilerplate, universal.
COMMENT_BLOCK	scripts/loop-review-prompt.txt	-	en	Prompt content	keep	Prompt for an LLM agent; not user-facing.
COMMENT_BLOCK	scripts/loop-prompt-tune-prompt.txt	-	en	Prompt content	keep	
COMMENT_BLOCK	scripts/loop-prompt-tune.sh	-	en	Shell	keep	
COMMENT_BLOCK	scripts/_build_test_classes.py	-	en	Python comments	keep (developer-facing tool)	
COMMENT_BLOCK	scripts/fuzz-nightly.sh	-	en	Shell	keep	
COMMENT_BLOCK	scripts/gen_strings.py	-	en	Python	keep (developer tool)	
COMMENT_BLOCK	scripts/patch_tests_after_web_removal.py	-	en	Python	keep	
COMMENT_BLOCK	scripts/split_agent_briefs.py	-	en	Python	keep	### Comments in pom.xml
COMMENT_BLOCK	pom.xml	22	en	<!-- ── Source layout ──────────────────────────────── -->	Catalan ("Disposició del codi font")	Section banner.
COMMENT_BLOCK	pom.xml	29	en	<!-- Compiler -->	keep (universal term)	Standard Maven plugin name.
COMMENT_BLOCK	pom.xml	39	en	<!-- Surefire: run JUnit 5 tests -->	keep (Surefire is the plugin name)	
COMMENT_BLOCK	pom.xml	45	en	<!-- Only JUnit 5 tests; plain-Java BibliotecaTest runs via make test -->	keep (developer note)	
COMMENT_BLOCK	pom.xml	56-57	en	<!-- JaCoCo coverage — disabled by default (ASM in 0.8.12 doesn't support Java 25 class files). Enable with: mvn verify -Pcoverage -->	keep (developer note)	
COMMENT_BLOCK	pom.xml	67	en	<!-- Executable JAR -->	keep (technical)	
COMMENT_BLOCK	pom.xml	88	en	<!-- ── Dependencies ──────────────────────────────── -->	Catalan	Section banner.
COMMENT_BLOCK	pom.xml	91	en	<!-- Runtime / compile -->	keep (technical scope name)	
COMMENT_BLOCK	pom.xml	107	en	<!-- Test frameworks -->	keep	### Comments in Makefile
COMMENT_BLOCK	Makefile	1-3	en	# ---------- RUN & COMPILE ---------- # / # Multiple targets share the same `bin/` output (compile, fuzz-test-compile, / # populate, test). They must run serially to avoid javac-on-bin races and / # the resulting "rm: cannot remove classes.txt" / corrupted class files.	keep (developer build notes)	
COMMENT_BLOCK	Makefile	48	en	# ---------- FUZZ DEPS ----------	keep	
COMMENT_BLOCK	Makefile	50-58	en	# jqwik 1.9.0 (property-based, JUnit 5) / # Jazzer 0.24.0 (coverage-guided libFuzzer for the JVM) / # jazzer-junit-launcher was renamed to jazzer in 0.x — Maven Central / # only ships jazzer, jazzer-api, and jazzer-junit. The agent attaches / # dynamically via ByteBuddyAgent when JAZZER_FUZZ=1 is set.	keep (developer tool comments)	
COMMENT_BLOCK	Makefile	61-80	en	# Fuzz jars are added to the test classpath so `make test` compiles the / # jqwik fuzz tests. The Jazzer @FuzzTest tests are excluded from ... / # Jazzer 0.24.0 has a packaging inconsistency: the native libs in ...	keep (extensive technical notes — ~20 lines)	
COMMENT_BLOCK	Makefile	113	en	# Optional UI audit (requires display; skipped in headless CI unless DISPLAY set)	keep	
COMMENT_BLOCK	Makefile	118-121	en	# ---------- POPULATE ------- # / # Fetches books from OpenLibrary and inserts them. / # Usage: make populate (default 2000 books) / # make populate MAX=500 (custom limit)	keep	
COMMENT_BLOCK	Makefile	131-145	en	# ---------- INSTALLERS ----- # / # make jar → biblioteca.jar ... / # Launch4j (cross-compile JAR → Windows EXE): ...	keep (build notes)	
COMMENT_BLOCK	Makefile	152	en	# Pick a JDK whose bin/java actually exists (some distros leave stub dirs).	keep	
COMMENT_BLOCK	Makefile	164, 169, 186, 203, 228, 251, 303, 335, 340, 435	en	# ── slim JAR ... / # ── fat JAR ... / # ── icon: ... / # ── Windows installer: ... / # ── Standalone Windows .exe ... / # ── Windows installer (.exe) ... / # ── Linux installer: ... / # ---------- STRINGS ---------- # / # ---------- FUZZ ------------ # / # ---------- CLEAN ---------- #	keep (section headers, English in Makefiles is conventional)	
COMMENT_BLOCK	Makefile	384-388, 397-404, 426-431	en	# Run the jqwik property tests for the domini layer. ... / # Run the Jazzer harnesses. JAZZER_FUZZ=1 switches Jazzer from regression ... / # Compile test sources (including fuzz tests) into bin/. ...	keep (developer notes)	### Comments in AGENTS.md / CLAUDE.md / README.md / Biblioteca.html (top-level docs)
STRING	AGENTS.md	5-12	en	"Do not write or edit production code until you have a short plan the user can follow. This is the highest-priority rule for every task, including small fixes. Before the first line of code: 1. Understand — Read relevant files…"	Catalan version of the rules	AGENTS.md is for AI agents; English is conventional. Listed here so the user can decide whether to localise.
COMMENT_BLOCK	AGENTS.md	23-37		Same — English throughout. Loop delegation section.	-	
COMMENT_BLOCK	AGENTS.md	59-95		Build & Test Commands section — English.	-	
STRING	AGENTS.md	128	en	"Language: Catalan/Spanish mixed"	keep	Meta-note that explicitly acknowledges the mixed convention. (Self-referential.)
COMMENT_BLOCK	CLAUDE.md	1-63		Entire file is in English	Catalan version	Like AGENTS.md, CLAUDE.md is for AI assistants and is conventionally in English. Listed for transparency.
COMMENT_BLOCK	README.md	5-7, 21-49, 53-79, 81-141, 142-168, 170-208, 210-230, 232-260	mixed	The README is mostly in Catalan — only the technical commands, links, and table headers are in English (e.g. "Objectiu | Comanda | Descripció", "Llicència", "Requisits", "Windows", "Linux", "Característiques", "Productivitat", "Tests", "Poblar amb dades d'exemple"). All visible Catalan prose is correct.	keep	The README is the user-facing document and the Catalan content is well-done. Only flag the language note in AGENTS.md.
COMMENT_BLOCK	Biblioteca.html	-		Generated HTML output — skip per scope rules.	-	
STRING	src/herramienta/I18n.java	263	spanish (wrong! in the ca column)	"Cuidado que hay diferentes columnas en la tabla de Libros"	-	Suggested Catalan: "Les columnes del CSV no coincideixen amb les de la taula de llibres" or similar This is the `dlg_import_warn` key — the ca column literally contains Spanish. The es and en columns are also present. The ca string was never translated.
STRING	src/herramienta/I18n.java	578	spanish (wrong! in the es column — but the ca column is also inconsistent)	"El nombre de la estante no puede estar vacío"	Re-check the es entry: the es column has "estante" (Spanish for shelf) but the en column says "Shelf name" and the ca column says "El nom de la llista no pot estar buit". The es entry appears to be a copy-paste error. Catalan is correct.	Key `val_llista_blank`. ### User-facing strings in src/herramienta/I18n.java (full file) The I18n.java file is generated by `scripts/gen_strings.py` from `strings/strings.csv`. The file is largely Catalan. The exceptions are: - Line 263 (above) — Spanish string in the ca column. - All entries from line 1 to 653 are otherwise in Catalan (ca), Spanish (es), and English (en) — as designed.
STRING	src/herramienta/I18n.java	592	en	"CSV files" (file picker filter)	"Fitxers CSV"	The ca column of `lbl_csv_files` is "CSV files" (English) — should be Catalan. ### User-facing strings in src/*.java (hard-coded, NOT going through I18n)
STRING	src/persistencia/ServerConect.java	191-192	en	"Unknown dbType: " + cfg.dbType() + " (expected 'h2' or 'mariadb')"	"Tipus de BBDD desconegut: " + cfg.dbType() + " (s'esperava 'h2' o 'mariadb')"	Exception message bubbled up to UI.
STRING	src/persistencia/ServerConect.java	401	en	"lib/ directory not found. Search log:\n"	"No s'ha trobat el directori lib/. Registre de cerca:\n"	
STRING	src/persistencia/ServerConect.java	407	en	"Driver JAR '" + jarNameHint + "' not found. Search log:\n"	"No s'ha trobat el JAR del driver '" + jarNameHint + "'. Registre de cerca:\n"	
STRING	src/persistencia/ServerConect.java	393	en	"Driver " + driverClass + " did not accept URL: " + url	"El driver " + driverClass + " no ha acceptat l'URL: " + url	
STRING	src/domini/facade/TagDelegate.java	31	en	"Tag not found: " + id	"Etiqueta no trobada: " + id	
STRING	src/domini/facade/DelegatPrestatgeria.java	46	en	"Shelf not found: " + id	"Prestatge no trobat: " + id	
STRING	src/domini/facade/DelegatCopiaSeguretat.java	132	en	"Restore failed: " + e.getMessage()	"Ha fallat la restauració: " + e.getMessage()	
STRING	src/domini/facade/DelegatCopiaSeguretat.java	130-131	en	"\n\nOriginal error: " + e.getMessage() + "\nRollback error: " + ex.getMessage()	"\n\nError original: " + e.getMessage() + "\nError de recuperació: " + ex.getMessage()	
STRING	src/herramienta/InMemoryBibliotecaReader.java	34	en	"Not found: " + isbn	"No trobat: " + isbn	
STRING	src/herramienta/InMemoryBibliotecaReader.java	76	en	"Shelf not found: " + id	"Prestatge no trobat: " + id	
STRING	src/herramienta/InMemoryBibliotecaReader.java	87	en	"Tag not found: " + id	"Etiqueta no trobada: " + id	
STRING	src/herramienta/csv/GoodreadsCsvStrategy.java	35	ca	"ISBN buit"	keep	Catalan.
STRING	src/herramienta/csv/GoodreadsCsvStrategy.java	45, 49	en	"Number of Pages" / "Original Publication Year" (literal CSV column names)	keep	Goodreads is a 3rd-party service — column names are dictated by the import format.
STRING	src/herramienta/csv/LibraryThingCsvStrategy.java	54	en	"Publication Year" (literal CSV column name)	keep	Same.
STRING	src/herramienta/ClientOpenLibrary.java	221	en	"Interrupted while rate-limiting"	"Interromput durant la limitació de freqüència"	
STRING	src/herramienta/ClientOpenLibrary.java	235	en	"Interrupted during retry backoff"	"Interromput durant el retrocés entre reintents"	
STRING	src/herramienta/ClientOpenLibrary.java	259	en	"Malformed JSON from " + url + ": " + analitzarEx.getMessage()	"JSON mal format des de " + url + ": " + analitzarEx.getMessage()	
STRING	src/herramienta/ServeiCopiaSeguretat.java	107	en	"Auto-backup SQL failure"	"Ha fallat la còpia SQL automàtica"	
STRING	src/main/Ejecutable.java	42	ca	"Error fatal: " + e.getClass().getSimpleName()	keep	Catalan.
STRING	src/presentacio/ControladorAccionsLlibre.java	268-269	en	"onThemeChange" / "onRefreshData" (string keys in callback dispatch)	"enCanviarTema" / "enRefrescarDades"	Method-name references in inner class declarations; if methods are renamed, the strings must be too.
STRING	src/interficie/BookReader.java	15	en	"Unexpected checked exception in findLlibre(" + isbn + ")"	"Excepció comprovada inesperada a findLlibre(" + isbn + ")"	
STRING	src/presentacio/LlistaTableModel.java	16	mixed	private static final String[] COLS = { "ID", "Nom", "Count", "Color" };	{ "ID", "Nom", "Recompte", "Color" }	These are user-visible table column headers. "Count" should be "Recompte".
STRING	src/persistencia/ConnectionConfig.java	9-11	english (the message-after-npe)	requireNonNull(host, "host") / requireNonNull(user, "user") / requireNonNull(password, "password")	keep	Property names used in JDBC URLs — must stay "host", "user", "password".
STRING	src/herramienta/AutoCompletion.java	18-21	en	"/* This work is hereby released into the Public Domain. To view a copy of the public domain dedication, visit http://creativecommons.org/licenses/publicdomain/ */"	-	PUBLIC DOMAIN dedication, not a copyright. Keep verbatim.
LICENSE_HEADER	src/domini/BibliotecaException.java	1-9		Standard file header (Javadoc describing the class).	-	No copyright header in this file.
STRING	src/presentacio/layouts/WrapLayout.java	16-17		"Adaptat de l'exemple públic 'WrapLayout' del tutorial de Java de Sun: …"	-	This is attribution to a third-party source. The class itself is "Adaptat" (adapted) — the Java Tutorial attribution. Keep the "Sun" reference for provenance.
STRING	src/persistencia/JarLocator.java	42-50		"ServerConect.loadDriverFromLib}) llança un…"	-	Reference to a method — should be updated when ServerConect is renamed.
LICENSE_HEADER	src/domini/facade/StateContext.java	1-24		No license header; only Javadoc.	-	Most Java files in `src/` do not have license headers. The LICENSE in the project root (GPL v3) covers the whole codebase.

# === META (verbatim from translate1.txt) ===

## === SUMMARY ===
- Total non-Catalan identifiers flagged: ~85 distinct identifier names
   (28 classes/interfaces, 12 listener/callback methods, 17 method/getter names, 28 field/local variable names)
- Total non-Catalan comment lines flagged: ~700 lines (rough estimate — Javadoc body text)
   * src/presentacio/: ~150 lines of English Javadoc across 22 files
   * src/domini/facade/: ~200 lines of English Javadoc across 7 files
   * src/persistencia/: ~80 lines of English Javadoc across 5 files
   * src/herramienta/: ~50 lines of English Javadoc across 8 files
   * src/domini/: ~30 lines of English Javadoc across 4 files
   * src/main/: ~5 lines (mostly Catalan; one stale class-name reference)
   * scripts/, Makefile, pom.xml: ~80 lines of English comments (developer notes — all flagged for review, but most are technical/universal)
- Total non-Catalan user-facing string literals flagged: 17 (15 in Java + 2 in I18n.java ca column)
- Total files with at least one non-Catalan item: ~140 of 186 (.java) — i.e. ~75%
- Files clean of non-Catalan content: ~46 .java files (mostly small controllers/listeners/records with only identifiers)

## === RECOMMENDED DIRECTORY RENAMES (informational, do NOT rename) ===
- `src/herramienta/` → `src/eines/` (herramienta is Spanish; eina is Catalan)
- `src/fichers/` → `src/fitxers/` (fichers is Spanish; fitxers is Catalan; the directory contains only
   `234.csv`, `credit.html`, `license.html` — non-Java content, in scope for content check but the folder
   rename would also need to update import paths in tooling, even though no Java code imports from it)
- `src/interficie/` → `src/interficies/` or `src/interfície/` (the standard Catalan spelling uses the
   acute accent; the folder name "interficie" is missing the accent; this is a low-priority visual fix)

## === RECOMMENDED FILE RENAMES (informational, do NOT rename) ===
Top 10 highest-impact Spanish/English class-name renames (in rough priority order):

1. `src/main/Ejecutable.java` → `Executable.java`  (Spanish → loanword)
2. `src/persistencia/ServerConect.java` → `ConnexioServidor.java`  (typo + Spanish)
3. `src/presentacio/detalles/vista/DetallesLlibrePanel.java` → `PanellDetallsLlibre.java`  (Spanish)
4. `src/presentacio/detalles/control/DetallesLlibrePanelControl.java` → `ControladorPanellDetallsLlibre.java`
5. `src/presentacio/detalles/vista/GuardarLlibresDialogo.java` → `DialegDesarLlibres.java`
6. `src/presentacio/detalles/control/GuardarLlibresDialogoControl.java` → `ControladorDialegDesarLlibres.java`
7. `src/presentacio/listener/EnActualizarBBDD.java` → `EnActualitzarBBDD.java`  (Spanish verb)
8. `src/interficie/BookReader.java` → `LectorLlibre.java` + 5 sibling renames in `interficie/`
9. `src/presentacio/detalles/vista/LlistesDelLlibreDialog.java` → `DialegLlistesLlibre.java`  (Spanish "Del")
10. `src/presentacio/detalles/control/LlistesDelLlibreControl.java` → `ControladorLlistesLlibre.java`
   + `LlistesDelLlibreTableModel.java` → `ModelTaulaLlistesLlibre.java`

## === JUDGMENT CALLS / EDGE CASES (documented for the user) ===
- **Skipped (universal / loanword)**: i18n, l10n, ISBN, CSV, JSON, HTML, URL, UUID, ID, DAO, DTO, Font, FontSize ("Font" is universal in CSS/typography contexts), Image, Icon, View (in CSS layout context), WrapLayout (borrowed name from Java Tutorial), Color, Tag (universal in DB/i18n), OK, GitHub, ISO, UTF-8, JVM, JDK, JUnit, JDBC, MIME, NSIS, Nimbus, L&F.
- **Skipped (Swing / Java-spec overrides)**: `getTableCellRendererComponent`, `getTableCellEditorComponent`, `getColumnCount`, `getRowCount`, `getColumnClass`, `getValueAt`, `setValueAt`, `isCellEditable`, `getColumnName`, `removeEldestEntry`, `paintComponent`, `insertUpdate`, `removeUpdate`, `changedUpdate`, `addActionListener`, `addKeyListener`, `addMouseListener`, `addFocusListener`, `addPropertyChangeListener`, `addDocumentListener`, `addAncestorListener`, `addChangeListener`, `addWindowListener`, `addItemListener`, `addPopupMenuListener`, `getToolTipText`, `getSourceActions`, `setTransferHandler`, `getTransferHandler`, `setPopupVisible`, `setEditable`, `isDisplayable`, `getLayeredPane`, `getLocationOnScreen`, `getScreenSize`, `getClass().getName()`, `getDeclaredConstructor().newInstance()`, `getMetaData()`, `getColumns()`, `executeQuery`, `executeUpdate`, `prepareStatement`, `createStatement`, `getResultSet`, `getString`, `getInt`, `getLong`, `getBoolean`, `getDouble`, `getBytes`, `setString`, `setInt`, `setLong`, `setBytes`, `next()`, `hasNext()`, `setLookAndFeel`, `putClientProperty`, `getClientProperty`, `getRootPane`, `setFocusable`, `setEnabled`, `setSelected`, `setText`, `getText`, `isSelected`, `setFont`, `setBackground`, `setForeground`, `setBorder`, `setOpaque`, `setLayout`, `setPreferredSize`, `setMinimumSize`, `setMaximumSize`, `setAlignmentX`, `setAlignmentY`, `add(Box.createVerticalStrut(…))`, `setCursor`, `setFocusPainted`, `setBorderPainted`, `setContentAreaFilled`, `setRolloverEnabled`, `setVerifyInputWhenFocusTarget`. (These are mandated by the Java/Swing API and cannot be renamed.)
- **Skipped (service names / brands)**: Goodreads, LibraryThing, OpenLibrary, MariaDB, MySQL, H2, Jazzer, jqwik, Launch4j, NSIS, ImageMagick, Swing, Nimbus, Maven, Surefire, JaCoCo, JOptionPane, JPanel, JFrame, JTable, JScrollPane, JLabel, JButton, JTextField, JCheckBox, JComboBox, JDialog, JTextArea, JProgressBar, JMenuItem, JPopupMenu, JTabbedPane, JRootPane, JLayeredPane, JComponent, JTextComponent.
- **Skipped (third-party library classes/imports)**: `LinkedHashMap`, `HashMap`, `ArrayList`, `HashSet`, `ConcurrentHashMap`, `Executors`, `ExecutorService`, `ReentrantReadWriteLock`, `Consumer`, `BiConsumer`, `Supplier`, `SwingWorker`, `SwingUtilities`, `ActionListener`, `KeyListener`, `FocusListener`, `MouseAdapter`, `KeyAdapter`, `DocumentListener`, `TransferHandler`, `DefaultTableCellRenderer`, `AbstractCellEditor`, `AbstractTableModel`, `TableCellRenderer`, `TableCellEditor`, `ComboBoxEditor`, `ComboBoxModel`, `AttributeSet`, `PlainDocument`, `BadLocationException`, `ImageIcon`, `BufferedImage`, `ImageIO`, `Graphics2D`, `RenderingHints`, `GradientPaint`, `Graphics`, `Color`, `Font`, `FontMetrics`, `BasicStroke`, `Shape`, `Dimension`, `BorderFactory`, `EmptyBorder`, `Box`, `BoxLayout`, `BorderLayout`, `FlowLayout`, `GridLayout`, `SwingConstants`, `KeyEvent`, `KeyStroke`, `WindowAdapter`, `WindowEvent`, `Dialog`, `DocumentEvent`, `PrinterJob`, `Printable`.
- **Skipped (SQL strings, regex patterns, property keys, system property names, log tags)**: every `String sql = "SELECT …"` / `String CREATE_TABLE = "…"` / `"jdbc:…"` / `"~/.biblioteca/…"` / `"dbType"` / `"dbUser"` / `"user"` / `"password"` / `"biblioteca.test"` / `"biblioteca.h2.url"` literal.
- **Skipped (CSV column names from third-party services)**: "Book Id", "Title", "Author", "ISBN", "Number of Pages", "Original Publication Year", "Publication Year", "Review", "Collections", "Bookshelves", "Private Notes", "ISBN13", "Binding", "Year Published", etc. — these are dictated by the Goodreads / LibraryThing export formats.
- **Skipped (`.properties` `en` and `es` bundles)**: only `strings_ca.properties` is in scope.
- **Skipped (test/ files)**: not in scope per task rules.
- **Skipped (generated/built files)**: `Biblioteca.html`, `bin/`, `target/`, `*.jar`, `crash-*`, `components.jsx` not in scope.
- **Mixed judgement calls**:
   - "Form", "Field", "Tag", "Color", "View" — kept when used as a single technical term in a context that's clearly a loanword (e.g. `TextField`, `JTextField`, `format`).
   - "Presets" — kept (universal i18n term).
   - "Pantalla" vs "Screen" — the project uses both; "Pantalla" is the Catalan form, "Screen" appears in some class names (LibraryScreenHost, SplashScreen).
   - "Mode" — kept (universal).
   - "Splash" — kept as part of "SplashScreen" because it's the standard term.
   - "Llista" vs "List" — the project uses both; class `Llista` is Catalan, but `LinkedList`/`List<…>` is Java spec.
